now_arrive_time,distance,hot
12시,469.0,0
12시,254.0,0
13시,392.0,0
13시,283.0,1
13시,397.0,1
13시,396.0,1
13시,396.0,1
13시,259.0,1
13시,1942.0,1
13시,270.0,1
13시,325.0,1
13시,335.0,0
13시,361.0,0
13시,239.0,0
13시,173.0,0
13시,587.0,0
14시,823.0,0
14시,436.0,0
14시,428.0,0
14시,337.0,0
14시,305.0,0
14시,523.0,0
14시,591.0,0
14시,457.0,0
14시,384.0,1
14시,461.0,1
14시,114.0,1
14시,595.0,1
16시,189.0,1
16시,745.0,1
16시,223.0,1
16시,114.0,1
16시,461.0,1
16시,218.0,1
16시,280.0,1
16시,384.0,1
16시,312.0,1
16시,512.0,1
16시,384.0,1
16시,448.0,1
16시,484.0,1
16시,254.0,0
16시,418.0,0
16시,332.0,0
16시,327.0,0
16시,591.0,0
16시,301.0,0
16시,334.0,0
16시,523.0,0
16시,305.0,0
16시,315.0,0
16시,311.0,0
16시,563.0,0
16시,422.0,0
16시,337.0,0
16시,1163.0,0
16시,280.0,0
16시,572.0,0
16시,428.0,0
16시,348.0,0
16시,436.0,0
17시,173.0,0
17시,239.0,0
17시,475.0,0
17시,1196.0,0
17시,361.0,0
17시,358.0,0
17시,490.0,0
17시,937.0,0
17시,347.0,0
17시,1778.0,0
17시,458.0,0
17시,218.0,0
17시,426.0,1
17시,937.0,1
17시,259.0,1
17시,829.0,1
17시,266.0,1
17시,347.0,1
17시,396.0,1
17시,396.0,1
17시,397.0,1
17시,283.0,1
18시,392.0,0
18시,826.0,0
18시,474.0,0
18시,280.0,0
18시,1683.0,0
18시,773.0,0
18시,254.0,0
18시,677.0,0
18시,727.0,0
18시,1070.0,0
18시,400.0,0
18시,417.0,0
18시,276.0,0
18시,588.0,0
18시,407.0,0
18시,249.0,0
18시,437.0,0
18시,385.0,0
18시,348.0,0
18시,651.0,0
18시,439.0,0
18시,341.0,0
18시,765.0,0
18시,746.0,0
18시,709.0,0
18시,311.0,0
18시,710.0,0
18시,405.0,0
18시,542.0,0
18시,350.0,0
18시,508.0,0
19시,386.0,0
19시,208.0,0
19시,386.0,0
19시,265.0,1
19시,481.0,1
19시,528.0,1
19시,275.0,1
19시,270.0,1
19시,374.0,1
19시,562.0,1
19시,518.0,1
19시,140.0,1
19시,165.0,1
19시,541.0,1
06시,325.0,1
06시,426.0,1
06시,259.0,1
06시,347.0,1
06시,283.0,1
06시,392.0,0
06시,826.0,0
06시,320.0,0
07시,400.0,0
07시,417.0,0
07시,728.0,0
07시,588.0,0
07시,992.0,0
07시,813.0,0
07시,457.0,0
07시,407.0,0
07시,249.0,0
07시,210.0,0
07시,227.0,0
07시,318.0,0
07시,348.0,0
07시,341.0,0
07시,709.0,0
07시,311.0,0
07시,710.0,0
07시,405.0,0
07시,542.0,0
07시,350.0,0
07시,508.0,0
07시,97.0,0
07시,265.0,1
07시,481.0,1
07시,528.0,1
08시,374.0,1
08시,562.0,1
08시,518.0,1
08시,140.0,1
08시,165.0,1
08시,236.0,1
08시,541.0,1
10시,341.0,0
10시,439.0,0
10시,651.0,0
10시,431.0,0
10시,227.0,0
10시,210.0,0
10시,249.0,0
10시,407.0,0
10시,469.0,0
10시,417.0,0
10시,400.0,0
10시,315.0,0
10시,571.0,0
10시,834.0,0
11시,283.0,1
11시,397.0,1
11시,396.0,1
11시,259.0,1
11시,1942.0,1
11시,270.0,1
12시,239.0,0
12시,504.0,0
12시,305.0,0
12시,523.0,0
12시,223.0,0
12시,200.0,0
12시,332.0,0
12시,457.0,0
12시,434.0,0
12시,418.0,0
12시,254.0,0
12시,301.0,1
13시,384.0,1
13시,280.0,1
14시,364.0,1
14시,545.0,1
14시,746.0,1
14시,595.0,1
14시,571.0,1
14시,223.0,1
14시,114.0,1
14시,461.0,1
14시,218.0,1
14시,280.0,1
14시,384.0,1
14시,312.0,1
14시,448.0,1
14시,538.0,1
14시,301.0,1
14시,254.0,0
14시,418.0,0
14시,457.0,0
15시,332.0,0
15시,327.0,0
15시,415.0,0
15시,523.0,0
15시,305.0,0
15시,315.0,0
15시,311.0,0
15시,627.0,0
15시,422.0,0
15시,337.0,0
15시,280.0,0
15시,348.0,0
15시,389.0,0
15시,173.0,0
15시,239.0,0
15시,475.0,0
15시,1196.0,0
15시,361.0,0
15시,684.0,0
15시,501.0,0
15시,839.0,0
15시,915.0,0
15시,475.0,0
15시,358.0,0
15시,347.0,0
15시,767.0,0
15시,458.0,0
15시,218.0,0
16시,426.0,1
16시,937.0,1
16시,270.0,1
16시,1942.0,1
16시,259.0,1
16시,829.0,1
16시,949.0,1
16시,347.0,1
16시,755.0,1
16시,326.0,1
16시,396.0,1
16시,283.0,1
16시,392.0,0
16시,280.0,0
16시,254.0,0
16시,677.0,0
16시,727.0,0
16시,1070.0,0
16시,834.0,0
16시,571.0,0
16시,315.0,0
16시,400.0,0
16시,417.0,0
16시,728.0,0
16시,588.0,0
16시,992.0,0
16시,813.0,0
16시,457.0,0
16시,407.0,0
16시,249.0,0
16시,210.0,0
16시,227.0,0
16시,437.0,0
17시,431.0,0
17시,385.0,0
17시,342.0,0
17시,651.0,0
17시,439.0,0
17시,341.0,0
17시,765.0,0
17시,650.0,0
17시,709.0,0
17시,311.0,0
17시,710.0,0
17시,405.0,0
17시,542.0,0
17시,350.0,0
17시,508.0,0
17시,97.0,0
17시,245.0,0
17시,386.0,0
17시,265.0,1
17시,481.0,1
17시,528.0,1
17시,275.0,1
17시,270.0,1
17시,374.0,1
17시,562.0,1
17시,518.0,1
17시,140.0,1
17시,165.0,1
17시,236.0,1
17시,541.0,1
21시,765.0,0
21시,341.0,0
21시,439.0,0
21시,651.0,0
21시,210.0,0
21시,249.0,0
21시,315.0,0
21시,571.0,0
22시,677.0,0
22시,283.0,1
22시,396.0,1
22시,325.0,1
08시,341.0,0
08시,439.0,0
08시,651.0,0
09시,227.0,0
09시,210.0,0
09시,249.0,0
09시,407.0,0
09시,315.0,0
09시,392.0,0
09시,283.0,1
09시,397.0,1
09시,396.0,1
09시,259.0,1
09시,744.0,1
10시,239.0,0
10시,173.0,0
10시,315.0,0
10시,346.0,0
10시,324.0,0
11시,461.0,1
11시,114.0,1
11시,223.0,1
11시,595.0,1
12시,189.0,1
12시,329.0,1
12시,364.0,1
12시,545.0,1
12시,746.0,1
12시,930.0,1
12시,745.0,1
12시,461.0,1
12시,218.0,1
12시,280.0,1
12시,384.0,1
13시,312.0,1
13시,512.0,1
13시,787.0,0
13시,324.0,0
13시,346.0,0
13시,315.0,0
13시,311.0,0
13시,627.0,0
13시,422.0,0
13시,337.0,0
13시,1163.0,0
13시,710.0,0
13시,254.0,0
13시,504.0,0
13시,280.0,0
13시,428.0,0
13시,348.0,0
13시,436.0,0
13시,173.0,0
13시,239.0,0
13시,475.0,0
13시,1196.0,0
13시,361.0,0
13시,712.0,0
13시,1264.0,0
13시,839.0,0
13시,915.0,0
13시,475.0,0
14시,347.0,0
14시,767.0,0
14시,458.0,0
14시,218.0,0
14시,426.0,1
14시,937.0,1
14시,270.0,1
14시,1942.0,1
14시,347.0,1
14시,397.0,1
14시,283.0,1
14시,392.0,0
14시,826.0,0
14시,280.0,0
14시,254.0,0
14시,571.0,0
14시,315.0,0
14시,400.0,0
14시,417.0,0
14시,728.0,0
14시,1960.0,0
15시,276.0,0
15시,469.0,0
15시,741.0,0
15시,588.0,0
15시,992.0,0
15시,813.0,0
15시,457.0,0
15시,407.0,0
15시,249.0,0
15시,210.0,0
15시,227.0,0
15시,437.0,0
15시,385.0,0
15시,342.0,0
15시,318.0,0
15시,348.0,0
15시,651.0,0
15시,439.0,0
15시,341.0,0
15시,765.0,0
15시,650.0,0
15시,709.0,0
15시,311.0,0
15시,710.0,0
15시,405.0,0
15시,542.0,0
15시,350.0,0
15시,208.0,0
15시,386.0,0
15시,265.0,1
15시,481.0,1
15시,528.0,1
15시,275.0,1
15시,270.0,1
15시,374.0,1
15시,562.0,1
15시,518.0,1
15시,140.0,1
15시,165.0,1
15시,236.0,1
15시,541.0,1
19시,439.0,0
19시,385.0,0
19시,227.0,0
19시,210.0,0
19시,249.0,0
19시,407.0,0
19시,276.0,0
19시,400.0,0
19시,315.0,0
19시,571.0,0
19시,677.0,0
19시,392.0,0
19시,283.0,1
19시,397.0,1
19시,396.0,1
20시,259.0,1
20시,1942.0,1
20시,270.0,1
20시,361.0,0
20시,239.0,0
21시,315.0,0
21시,305.0,0
21시,523.0,0
21시,332.0,0
21시,280.0,1
21시,114.0,1
21시,189.0,1
10시,278.0,1
10시,441.0,0
11시,839.0,0
11시,1196.0,0
11시,475.0,0
11시,239.0,0
11시,428.0,0
11시,422.0,0
11시,315.0,0
11시,305.0,0
11시,523.0,0
11시,334.0,0
11시,301.0,0
11시,332.0,0
11시,457.0,0
11시,389.0,1
11시,484.0,1
11시,448.0,1
12시,384.0,1
12시,280.0,1
12시,114.0,1
12시,223.0,1
12시,571.0,1
13시,189.0,1
13시,595.0,1
13시,745.0,1
13시,223.0,1
13시,114.0,1
13시,461.0,1
13시,218.0,1
13시,280.0,1
13시,384.0,1
13시,312.0,1
13시,512.0,1
13시,384.0,1
14시,457.0,0
14시,324.0,0
14시,346.0,0
14시,332.0,0
14시,200.0,0
14시,591.0,0
14시,301.0,0
14시,334.0,0
14시,523.0,0
14시,305.0,0
14시,315.0,0
14시,311.0,0
14시,563.0,0
14시,422.0,0
14시,337.0,0
14시,1163.0,0
14시,710.0,0
14시,254.0,0
14시,348.0,0
14시,587.0,0
14시,173.0,0
14시,239.0,0
14시,361.0,0
14시,684.0,0
14시,915.0,0
14시,475.0,0
14시,358.0,0
14시,490.0,0
14시,454.0,0
14시,347.0,0
14시,1778.0,0
14시,1128.0,0
14시,218.0,0
14시,441.0,0
15시,278.0,1
21시,767.0,0
21시,441.0,0
21시,475.0,0
21시,239.0,0
21시,428.0,0
21시,337.0,0
21시,305.0,0
21시,523.0,0
21시,334.0,0
22시,200.0,0
22시,332.0,0
22시,457.0,0
22시,484.0,1
22시,384.0,1
22시,280.0,1
22시,114.0,1
22시,595.0,1
22시,189.0,1
06시,746.0,1
06시,745.0,1
06시,223.0,1
06시,114.0,1
07시,461.0,1
07시,384.0,1
07시,312.0,1
07시,512.0,1
07시,484.0,1
07시,346.0,0
07시,332.0,0
07시,200.0,0
07시,305.0,0
07시,315.0,0
07시,710.0,0
07시,254.0,0
07시,477.0,0
07시,572.0,0
07시,428.0,0
07시,348.0,0
07시,389.0,0
07시,823.0,0
07시,587.0,0
07시,173.0,0
07시,239.0,0
07시,475.0,0
07시,358.0,0
08시,490.0,0
08시,347.0,0
08시,1778.0,0
08시,1128.0,0
08시,767.0,0
14시,278.0,1
14시,441.0,0
14시,475.0,0
14시,239.0,0
14시,173.0,0
14시,436.0,0
14시,422.0,0
14시,315.0,0
14시,305.0,0
14시,523.0,0
15시,334.0,0
15시,301.0,0
15시,670.0,0
15시,418.0,0
15시,254.0,0
15시,301.0,1
15시,389.0,1
15시,280.0,1
16시,746.0,1
16시,930.0,1
16시,745.0,1
16시,461.0,1
16시,218.0,1
16시,280.0,1
16시,384.0,1
16시,312.0,1
16시,512.0,1
17시,538.0,1
17시,301.0,1
17시,254.0,0
17시,418.0,0
17시,434.0,0
17시,313.0,0
17시,457.0,0
17시,324.0,0
17시,346.0,0
17시,332.0,0
17시,523.0,0
17시,305.0,0
17시,315.0,0
17시,533.0,0
17시,563.0,0
17시,422.0,0
17시,337.0,0
17시,1163.0,0
17시,710.0,0
17시,254.0,0
17시,428.0,0
17시,823.0,0
17시,587.0,0
17시,173.0,0
17시,239.0,0
17시,475.0,0
17시,684.0,0
17시,1264.0,0
17시,839.0,0
17시,347.0,0
17시,1778.0,0
18시,458.0,0
18시,218.0,0
18시,441.0,0
10시,278.0,1
11시,441.0,0
11시,337.0,0
11시,315.0,0
11시,223.0,0
11시,327.0,0
11시,332.0,0
11시,346.0,0
11시,324.0,0
12시,787.0,0
12시,484.0,1
12시,384.0,1
12시,280.0,1
12시,218.0,1
12시,461.0,1
12시,114.0,1
12시,223.0,1
12시,745.0,1
12시,189.0,1
13시,746.0,1
13시,930.0,1
13시,745.0,1
13시,223.0,1
13시,114.0,1
13시,461.0,1
14시,218.0,1
14시,280.0,1
14시,384.0,1
14시,312.0,1
14시,512.0,1
14시,484.0,1
14시,313.0,0
14시,457.0,0
14시,591.0,0
14시,523.0,0
14시,305.0,0
14시,315.0,0
14시,533.0,0
14시,563.0,0
14시,280.0,0
14시,487.0,0
14시,348.0,0
14시,239.0,0
14시,361.0,0
14시,684.0,0
14시,501.0,0
15시,1128.0,0
15시,767.0,0
21시,441.0,0
21시,475.0,0
22시,533.0,0
22시,312.0,1
22시,384.0,1
22시,280.0,1
08시,767.0,0
08시,1270.0,1
08시,278.0,1
08시,244.0,1
09시,513.0,1
09시,216.0,1
09시,298.0,0
09시,1683.0,0
09시,676.0,0
09시,751.0,0
09시,322.0,0
09시,461.0,0
09시,344.0,0
09시,586.0,0
09시,251.0,0
09시,303.0,0
09시,345.0,0
09시,420.0,0
09시,428.0,0
09시,620.0,0
12시,188.0,1
12시,333.0,1
12시,636.0,1
12시,526.0,1
13시,242.0,1
13시,390.0,1
13시,614.0,0
13시,362.0,0
13시,770.0,0
13시,620.0,0
13시,363.0,0
13시,428.0,0
13시,420.0,0
13시,330.0,0
13시,251.0,0
13시,163.0,0
13시,292.0,0
13시,586.0,0
13시,344.0,0
13시,943.0,0
13시,847.0,0
13시,374.0,0
13시,463.0,0
13시,322.0,0
13시,536.0,0
13시,827.0,0
13시,751.0,0
13시,676.0,0
13시,1683.0,0
13시,362.0,0
13시,216.0,1
13시,513.0,1
14시,361.0,1
14시,837.0,1
14시,244.0,1
14시,1893.0,1
14시,441.0,1
14시,828.0,1
18시,1893.0,1
18시,244.0,1
18시,171.0,0
19시,1683.0,0
11시,767.0,0
11시,1270.0,1
11시,278.0,1
11시,1893.0,1
11시,244.0,1
12시,264.0,1
12시,513.0,1
12시,216.0,1
12시,171.0,0
12시,313.0,0
12시,461.0,0
12시,344.0,0
12시,586.0,0
12시,292.0,0
12시,163.0,0
12시,251.0,0
12시,303.0,0
12시,363.0,0
15시,232.0,1
15시,193.0,1
15시,636.0,1
15시,526.0,1
15시,242.0,1
15시,390.0,1
15시,973.0,1
16시,365.0,0
16시,614.0,0
16시,362.0,0
16시,770.0,0
16시,625.0,0
16시,620.0,0
16시,363.0,0
16시,428.0,0
16시,420.0,0
16시,330.0,0
16시,290.0,0
16시,303.0,0
16시,251.0,0
16시,163.0,0
16시,292.0,0
16시,703.0,0
16시,724.0,0
16시,313.0,0
16시,878.0,0
16시,536.0,0
16시,676.0,0
16시,1683.0,0
16시,298.0,0
17시,216.0,1
21시,767.0,0
21시,1270.0,1
21시,278.0,1
21시,1893.0,1
21시,466.0,1
21시,361.0,1
21시,513.0,1
21시,171.0,0
21시,1683.0,0
21시,751.0,0
21시,322.0,0
21시,374.0,0
22시,703.0,0
07시,767.0,0
07시,1270.0,1
07시,278.0,1
08시,313.0,0
08시,703.0,0
08시,344.0,0
08시,586.0,0
08시,292.0,0
08시,345.0,0
08시,420.0,0
08시,428.0,0
08시,363.0,0
08시,620.0,0
11시,188.0,1
11시,333.0,1
11시,232.0,1
11시,193.0,1
11시,636.0,1
11시,526.0,1
11시,242.0,1
11시,390.0,1
11시,973.0,1
11시,197.0,0
11시,362.0,0
11시,365.0,0
11시,614.0,0
11시,362.0,0
11시,422.0,0
11시,529.0,0
12시,620.0,0
12시,363.0,0
12시,428.0,0
12시,420.0,0
12시,330.0,0
12시,290.0,0
12시,586.0,0
12시,344.0,0
12시,943.0,0
12시,847.0,0
12시,461.0,0
12시,724.0,0
12시,463.0,0
12시,322.0,0
12시,313.0,0
12시,878.0,0
12시,751.0,0
12시,562.0,0
12시,392.0,0
12시,676.0,0
12시,1683.0,0
12시,298.0,0
12시,568.0,0
12시,216.0,1
12시,1893.0,1
12시,441.0,1
12시,828.0,1
17시,1270.0,1
17시,278.0,1
17시,1893.0,1
17시,244.0,1
17시,216.0,1
17시,171.0,0
17시,298.0,0
17시,392.0,0
17시,322.0,0
18시,374.0,0
18시,344.0,0
18시,586.0,0
18시,292.0,0
18시,303.0,0
18시,420.0,0
18시,363.0,0
09시,767.0,0
09시,1270.0,1
09시,278.0,1
09시,1893.0,1
09시,244.0,1
09시,466.0,1
09시,361.0,1
09시,513.0,1
09시,216.0,1
09시,362.0,0
09시,298.0,0
09시,1683.0,0
09시,676.0,0
09시,751.0,0
09시,461.0,0
09시,943.0,0
09시,344.0,0
09시,586.0,0
10시,292.0,0
10시,163.0,0
10시,251.0,0
10시,345.0,0
10시,290.0,0
10시,330.0,0
10시,420.0,0
10시,420.0,0
10시,363.0,0
13시,232.0,1
13시,193.0,1
13시,636.0,1
13시,526.0,1
13시,242.0,1
13시,390.0,1
13시,973.0,1
13시,365.0,0
13시,614.0,0
13시,362.0,0
13시,422.0,0
13시,529.0,0
13시,779.0,0
13시,714.0,0
13시,620.0,0
13시,363.0,0
13시,428.0,0
13시,420.0,0
13시,330.0,0
13시,290.0,0
13시,345.0,0
13시,163.0,0
13시,292.0,0
13시,586.0,0
13시,344.0,0
13시,943.0,0
13시,847.0,0
13시,703.0,0
13시,611.0,0
13시,461.0,0
14시,463.0,0
14시,322.0,0
14시,313.0,0
14시,468.0,0
14시,977.0,0
14시,878.0,0
14시,751.0,0
14시,562.0,0
14시,392.0,0
14시,676.0,0
14시,1683.0,0
14시,298.0,0
14시,568.0,0
14시,705.0,0
14시,362.0,0
14시,216.0,1
14시,513.0,1
14시,361.0,1
14시,466.0,1
14시,264.0,1
14시,758.0,1
14시,337.0,1
14시,941.0,1
14시,837.0,1
14시,244.0,1
14시,1893.0,1
14시,441.0,1
14시,828.0,1
14시,278.0,1
18시,496.0,1
19시,1893.0,1
19시,244.0,1
19시,758.0,1
19시,264.0,1
19시,513.0,1
19시,216.0,1
19시,171.0,0
19시,298.0,0
19시,313.0,0
19시,322.0,0
19시,461.0,0
19시,344.0,0
19시,586.0,0
19시,292.0,0
19시,303.0,0
19시,345.0,0
19시,636.0,0
19시,420.0,0
19시,363.0,0
07시,549.0,1
08시,364.0,0
09시,232.0,1
09시,193.0,1
09시,459.0,1
09시,454.0,1
10시,414.0,1
10시,525.0,1
10시,642.0,1
10시,350.0,0
10시,244.0,0
10시,330.0,0
10시,738.0,0
10시,300.0,0
10시,442.0,0
10시,460.0,0
10시,698.0,0
10시,364.0,0
10시,926.0,0
10시,490.0,0
10시,666.0,0
10시,1158.0,0
10시,1292.0,0
10시,7461.0,0
10시,792.0,0
10시,838.0,1
10시,303.0,1
10시,315.0,1
10시,359.0,1
10시,367.0,1
10시,237.0,1
11시,275.0,1
11시,549.0,1
11시,142.0,1
11시,236.0,1
11시,572.0,1
11시,671.0,1
12시,142.0,1
12시,549.0,1
12시,315.0,1
12시,303.0,1
12시,1017.0,0
12시,666.0,0
12시,364.0,0
13시,578.0,0
15시,188.0,1
15시,333.0,1
15시,232.0,1
15시,193.0,1
15시,459.0,1
15시,454.0,1
15시,414.0,1
15시,525.0,1
15시,642.0,1
15시,578.0,0
15시,355.0,0
15시,350.0,0
15시,244.0,0
15시,330.0,0
15시,442.0,0
15시,460.0,0
15시,698.0,0
15시,364.0,0
15시,926.0,0
15시,490.0,0
15시,4429.0,0
15시,7461.0,0
15시,3469.0,0
15시,1949.0,0
15시,792.0,0
15시,369.0,0
15시,446.0,1
16시,838.0,1
16시,303.0,1
16시,315.0,1
16시,359.0,1
16시,553.0,1
16시,411.0,1
16시,367.0,1
16시,237.0,1
16시,275.0,1
16시,549.0,1
16시,142.0,1
16시,236.0,1
16시,572.0,1
16시,283.0,1
16시,214.0,1
16시,671.0,1
16시,880.0,1
16시,858.0,1
17시,236.0,1
17시,142.0,1
17시,237.0,1
17시,315.0,1
17시,303.0,1
17시,838.0,1
17시,7461.0,0
17시,4429.0,0
17시,364.0,0
18시,578.0,0
19시,232.0,1
19시,193.0,1
19시,459.0,1
19시,454.0,1
19시,414.0,1
19시,525.0,1
19시,642.0,1
19시,578.0,0
19시,355.0,0
19시,350.0,0
20시,698.0,0
20시,364.0,0
20시,1949.0,0
20시,838.0,1
20시,303.0,1
20시,367.0,1
20시,275.0,1
20시,549.0,1
20시,142.0,1
20시,236.0,1
20시,572.0,1
20시,283.0,1
20시,880.0,1
20시,858.0,1
20시,607.0,1
21시,236.0,1
22시,142.0,1
22시,315.0,1
22시,303.0,1
22시,838.0,1
22시,4429.0,0
22시,578.0,0
22시,414.0,1
08시,578.0,0
09시,232.0,1
09시,193.0,1
09시,459.0,1
09시,454.0,1
09시,414.0,1
09시,525.0,1
09시,642.0,1
09시,578.0,0
09시,355.0,0
09시,350.0,0
09시,244.0,0
09시,330.0,0
09시,442.0,0
09시,460.0,0
09시,698.0,0
09시,364.0,0
09시,926.0,0
09시,490.0,0
09시,666.0,0
09시,1158.0,0
09시,1292.0,0
09시,740.0,0
09시,4429.0,0
10시,369.0,0
10시,489.0,1
10시,446.0,1
10시,838.0,1
10시,303.0,1
10시,315.0,1
10시,411.0,1
10시,367.0,1
10시,237.0,1
10시,142.0,1
10시,236.0,1
10시,572.0,1
10시,283.0,1
10시,214.0,1
10시,671.0,1
10시,670.0,1
10시,858.0,1
10시,607.0,1
11시,236.0,1
11시,142.0,1
11시,303.0,1
11시,838.0,1
12시,578.0,0
12시,333.0,1
14시,232.0,1
14시,193.0,1
14시,459.0,1
14시,454.0,1
14시,414.0,1
14시,525.0,1
14시,642.0,1
14시,578.0,0
14시,355.0,0
14시,350.0,0
14시,244.0,0
14시,330.0,0
14시,738.0,0
14시,460.0,0
14시,698.0,0
14시,364.0,0
14시,1017.0,0
14시,4429.0,0
15시,7461.0,0
15시,792.0,0
15시,369.0,0
15시,838.0,1
15시,303.0,1
15시,315.0,1
15시,411.0,1
15시,367.0,1
15시,275.0,1
15시,549.0,1
15시,142.0,1
15시,236.0,1
15시,572.0,1
15시,283.0,1
15시,670.0,1
15시,858.0,1
15시,648.0,1
15시,341.0,1
15시,607.0,1
16시,236.0,1
16시,142.0,1
16시,315.0,1
16시,303.0,1
16시,838.0,1
17시,666.0,0
17시,490.0,0
17시,926.0,0
17시,364.0,0
17시,578.0,0
19시,232.0,1
19시,193.0,1
19시,459.0,1
19시,454.0,1
19시,414.0,1
19시,525.0,1
19시,642.0,1
19시,578.0,0
19시,355.0,0
19시,350.0,0
19시,244.0,0
19시,330.0,0
19시,738.0,0
19시,364.0,0
19시,926.0,0
19시,490.0,0
19시,497.0,0
19시,7461.0,0
19시,446.0,1
20시,315.0,1
20시,411.0,1
20시,367.0,1
20시,275.0,1
20시,549.0,1
20시,142.0,1
20시,236.0,1
20시,572.0,1
20시,283.0,1
20시,607.0,1
21시,236.0,1
21시,142.0,1
21시,315.0,1
21시,303.0,1
21시,364.0,0
22시,578.0,0
06시,333.0,1
06시,232.0,1
06시,193.0,1
06시,459.0,1
06시,454.0,1
06시,414.0,1
06시,525.0,1
07시,642.0,1
07시,578.0,0
07시,355.0,0
07시,350.0,0
07시,1949.0,0
07시,792.0,0
07시,369.0,0
07시,446.0,1
07시,838.0,1
07시,303.0,1
07시,315.0,1
07시,367.0,1
07시,237.0,1
07시,275.0,1
07시,549.0,1
07시,142.0,1
08시,670.0,1
08시,214.0,1
09시,303.0,1
09시,838.0,1
09시,364.0,0
09시,578.0,0
11시,232.0,1
11시,193.0,1
11시,459.0,1
11시,454.0,1
11시,414.0,1
11시,525.0,1
11시,355.0,0
11시,350.0,0
11시,244.0,0
11시,330.0,0
11시,738.0,0
11시,300.0,0
11시,442.0,0
11시,364.0,0
12시,315.0,1
12시,411.0,1
12시,367.0,1
12시,237.0,1
12시,275.0,1
12시,549.0,1
12시,142.0,1
12시,236.0,1
12시,572.0,1
12시,283.0,1
12시,214.0,1
12시,858.0,1
12시,648.0,1
13시,142.0,1
13시,549.0,1
13시,315.0,1
13시,303.0,1
13시,838.0,1
14시,666.0,0
14시,490.0,0
14시,926.0,0
14시,364.0,0
14시,578.0,0
16시,232.0,1
16시,193.0,1
16시,459.0,1
16시,525.0,1
16시,642.0,1
16시,578.0,0
16시,355.0,0
16시,350.0,0
16시,244.0,0
16시,330.0,0
16시,738.0,0
16시,364.0,0
16시,926.0,0
16시,490.0,0
17시,369.0,0
17시,315.0,1
17시,359.0,1
17시,367.0,1
17시,275.0,1
17시,549.0,1
17시,142.0,1
17시,236.0,1
17시,572.0,1
17시,283.0,1
17시,214.0,1
17시,671.0,1
17시,880.0,1
17시,858.0,1
17시,607.0,1
18시,236.0,1
18시,142.0,1
18시,237.0,1
18시,838.0,1
18시,4429.0,0
19시,364.0,0
19시,578.0,0
21시,188.0,1
21시,333.0,1
21시,232.0,1
21시,193.0,1
21시,459.0,1
21시,454.0,1
21시,414.0,1
21시,525.0,1
21시,642.0,1
21시,578.0,0
21시,355.0,0
21시,350.0,0
21시,244.0,0
21시,330.0,0
21시,442.0,0
21시,460.0,0
21시,698.0,0
21시,364.0,0
21시,926.0,0
21시,4429.0,0
21시,7461.0,0
21시,838.0,1
21시,303.0,1
22시,367.0,1
22시,237.0,1
22시,275.0,1
22시,549.0,1
22시,572.0,1
22시,671.0,1
22시,880.0,1
22시,607.0,1
08시,333.0,1
08시,232.0,1
08시,193.0,1
08시,459.0,1
08시,454.0,1
08시,414.0,1
08시,525.0,1
08시,642.0,1
08시,578.0,0
08시,355.0,0
08시,350.0,0
08시,244.0,0
08시,330.0,0
08시,738.0,0
08시,364.0,0
08시,926.0,0
08시,490.0,0
08시,666.0,0
08시,4429.0,0
09시,1949.0,0
09시,792.0,0
09시,369.0,0
09시,446.0,1
09시,838.0,1
09시,303.0,1
09시,315.0,1
09시,411.0,1
09시,367.0,1
09시,237.0,1
09시,275.0,1
09시,549.0,1
09시,142.0,1
09시,236.0,1
09시,572.0,1
09시,283.0,1
10시,142.0,1
10시,549.0,1
10시,315.0,1
10시,303.0,1
10시,838.0,1
11시,666.0,0
11시,364.0,0
11시,578.0,0
11시,642.0,1
13시,232.0,1
13시,193.0,1
13시,459.0,1
13시,454.0,1
13시,414.0,1
13시,525.0,1
13시,642.0,1
13시,578.0,0
13시,355.0,0
13시,350.0,0
13시,244.0,0
13시,330.0,0
13시,698.0,0
13시,364.0,0
13시,926.0,0
13시,490.0,0
13시,4429.0,0
13시,7461.0,0
14시,792.0,0
14시,369.0,0
14시,838.0,1
14시,303.0,1
14시,315.0,1
14시,237.0,1
14시,275.0,1
14시,549.0,1
14시,142.0,1
14시,236.0,1
14시,572.0,1
14시,283.0,1
14시,214.0,1
14시,553.0,1
14시,648.0,1
14시,341.0,1
14시,607.0,1
15시,214.0,1
15시,236.0,1
15시,142.0,1
15시,315.0,1
15시,303.0,1
16시,666.0,0
16시,364.0,0
16시,578.0,0
17시,232.0,1
17시,193.0,1
17시,459.0,1
17시,454.0,1
18시,414.0,1
18시,525.0,1
18시,642.0,1
18시,578.0,0
18시,355.0,0
18시,350.0,0
18시,244.0,0
18시,330.0,0
18시,442.0,0
18시,460.0,0
18시,698.0,0
18시,364.0,0
18시,926.0,0
18시,490.0,0
18시,4429.0,0
18시,7461.0,0
18시,792.0,0
18시,369.0,0
18시,838.0,1
18시,303.0,1
18시,315.0,1
18시,359.0,1
19시,553.0,1
19시,237.0,1
19시,275.0,1
19시,549.0,1
19시,142.0,1
19시,236.0,1
19시,572.0,1
19시,671.0,1
19시,880.0,1
19시,553.0,1
19시,670.0,1
19시,858.0,1
19시,648.0,1
19시,341.0,1
19시,607.0,1
20시,315.0,1
20시,303.0,1
20시,838.0,1
20시,364.0,0
21시,578.0,0
21시,642.0,1
06시,237.0,1
07시,838.0,1
07시,4429.0,0
07시,642.0,1
